Player unique ID,Player nickname,Player dani rank,Player quantitative skill,Player ceiling skill,Player peak skill,Player contribution to model training,Player diligence rate,Player IR sources
86885,折部やすな,★★/-,3.0625195751118492,3.502311042408024,4.693389116807472,0.00811579593067289,0.009328037363160662,lr2
56751,asahisense,(^^)/-,3.061814350381757,3.656728281954084,4.38765011235143,0.004430328275984696,0.0070742609245817625,lr2
108312,SS Officer,-/-,3.047036173178341,2.9907215944722068,4.466732824861787,0.003437253498450389,0.008458275892558502,lr2
94846,#,(^^)/-,3.045131783354073,3.0111347912917568,4.442904917732553,0.011738104960760299,0.022882579966915183,lr2
172712,nyannur,(^^)/-,3.0435247996297625,3.674989718300676,4.753651234128393,0.011017512427477807,0.013033894585765291,lr2
448,KIRBLAGOOP,,3.043369729848018,3.2699521331807326,4.45569479460948,0.004711170647659087,0.007998207504028979,"lr2,tachi"
124211,Che♪,-/-,3.043247134427741,3.041732747570498,4.283683955384319,0.007211218184435434,0.014563320040060326,lr2
63505,遠野ハンナ,★★/-,3.0402002510389106,3.360194531979159,4.436359132828633,0.014193884155334334,0.016837056916601197,lr2
79a705bd-de83-4f1a-a6d7-14e587b5a6c3,じょせ,,3.0355127487200884,3.000960584148641,4.346178788329945,0.010851296111387944,0.01722685785095908,minir
105711,工藤全一,(^^)/-,3.0337196507606827,4.003399168430442,4.853545043741282,0.002220439704692717,0.003158154315147911,lr2
186056,hapf,(^^)/-,3.025490929051902,3.716190832285615,4.584797925038135,0.0028105537666354877,0.004705084260474133,lr2
50604,scd,★★/-,3.0161124098926813,3.706237484608917,4.415195289631254,0.004039350920305594,0.005425269404823994,lr2
163239,スク水君,★★/-,3.008041048058494,3.5138497653788265,4.249035921814408,0.006929149167126919,0.009208887135919094,lr2
4075,//,-/-,3.0069529136089876,3.249956288443583,4.349081673489889,0.007230667417836833,0.012126721177169583,lr2
